date,state,death
11/24/2020,RI,1325
11/24/2020,SC,4313
11/24/2020,SD,821
11/24/2020,TN,4374
11/24/2020,TX,20750
11/24/2020,UT,808
11/24/2020,VA,3979
11/24/2020,VI,23
11/24/2020,VT,64
11/24/2020,WA,2655
11/24/2020,WI,3272
11/24/2020,WV,682
11/24/2020,WY,202
11/23/2020,AK,103
11/23/2020,AL,3459
11/23/2020,AR,2387
11/23/2020,AS,0
11/23/2020,AZ,6464
11/23/2020,CA,18726
11/23/2020,CO,2810
11/23/2020,CT,4871
11/23/2020,DC,672
11/23/2020,DE,752
11/23/2020,FL,18310
11/23/2020,GA,9215
11/23/2020,GU,106
11/23/2020,HI,233
11/23/2020,IA,2206
11/23/2020,ID,849
11/23/2020,IL,12112
11/23/2020,IN,5332
11/23/2020,KS,1456
11/23/2020,KY,1792
11/23/2020,LA,6284
11/23/2020,MA,10531
11/23/2020,MD,4448
11/23/2020,ME,177
11/23/2020,MI,8940
11/23/2020,MN,3265
11/23/2020,MO,3561
11/23/2020,MP,2
11/23/2020,MS,3676
11/23/2020,MT,614
11/23/2020,NC,5039
11/23/2020,ND,852
11/23/2020,NE,909
11/23/2020,NH,512
11/23/2020,NJ,16772
11/23/2020,NM,1400
11/23/2020,NV,2023
11/23/2020,NY,26390
11/23/2020,OH,6020
11/23/2020,OK,1649
11/23/2020,OR,820
11/23/2020,PA,9870
11/23/2020,PR,1032
11/23/2020,RI,1309
11/23/2020,SC,4288
11/23/2020,SD,819
11/23/2020,TN,4301
11/23/2020,TX,20588
11/23/2020,UT,797
11/23/2020,VA,3942
11/23/2020,VI,23
11/23/2020,VT,63
11/23/2020,WA,2619
11/23/2020,WI,3158
11/23/2020,WV,667
11/23/2020,WY,202
11/22/2020,AK,103
11/22/2020,AL,3457
11/22/2020,AR,2357
11/22/2020,AS,0
11/22/2020,AZ,6464
11/22/2020,CA,18676
11/22/2020,CO,2806
11/22/2020,CT,4828
11/22/2020,DC,670
11/22/2020,DE,748
11/22/2020,FL,18214
11/22/2020,GA,9198
11/22/2020,GU,106
11/22/2020,HI,233
11/22/2020,IA,2192
11/22/2020,ID,847
11/22/2020,IL,12051
11/22/2020,IN,5305
11/22/2020,KS,1410
11/22/2020,KY,1787
11/22/2020,LA,6260
11/22/2020,MA,10512
11/22/2020,MD,4434
11/22/2020,ME,176
11/22/2020,MI,8875
11/22/2020,MN,3241
11/22/2020,MO,3559
11/22/2020,MP,2
11/22/2020,MS,3676
11/22/2020,MT,603
11/22/2020,NC,5034
11/22/2020,ND,846
11/22/2020,NE,905
11/22/2020,NH,512
11/22/2020,NJ,16761
11/22/2020,NM,1383
11/22/2020,NV,2017
11/22/2020,NY,26357
11/22/2020,OH,5996
11/22/2020,OK,1634
11/22/2020,OR,819
11/22/2020,PA,9842
11/22/2020,PR,1017
11/22/2020,RI,1303
11/22/2020,SC,4283
11/22/2020,SD,819
11/22/2020,TN,4266
11/22/2020,TX,20556
11/22/2020,UT,793
11/22/2020,VA,3938
11/22/2020,VI,23
11/22/2020,VT,63
11/22/2020,WA,2619
11/22/2020,WI,3150
11/22/2020,WV,662
11/22/2020,WY,176
11/21/2020,AK,102
11/21/2020,AL,3457
11/21/2020,AR,2337
11/21/2020,AS,0
11/21/2020,AZ,6457
11/21/2020,CA,18643
11/21/2020,CO,2787
11/21/2020,CT,4828
11/21/2020,DC,670
11/21/2020,DE,746
11/21/2020,FL,18152
11/21/2020,GA,9179
11/21/2020,GU,104
11/21/2020,HI,231
11/21/2020,IA,2160
11/21/2020,ID,845
11/21/2020,IL,11952
11/21/2020,IN,5246
11/21/2020,KS,1410
11/21/2020,KY,1783
11/21/2020,LA,6233
11/21/2020,MA,10488
11/21/2020,MD,4415
11/21/2020,ME,174
11/21/2020,MI,8875
11/21/2020,MN,3201
11/21/2020,MO,3555
11/21/2020,MP,2
11/21/2020,MS,3657
11/21/2020,MT,600
11/21/2020,NC,5005
11/21/2020,ND,840
11/21/2020,NE,897
11/21/2020,NH,508
11/21/2020,NJ,16746
11/21/2020,NM,1350
11/21/2020,NV,2011
11/21/2020,NY,26326
11/21/2020,OH,5984
11/21/2020,OK,1624
11/21/2020,OR,812
11/21/2020,PA,9801
11/21/2020,PR,1012
11/21/2020,RI,1300
11/21/2020,SC,4274
11/21/2020,SD,777
11/21/2020,TN,4211
11/21/2020,TX,20467
11/21/2020,UT,787
11/21/2020,VA,3938
11/21/2020,VI,23
11/21/2020,VT,63
11/21/2020,WA,2619
11/21/2020,WI,3143
11/21/2020,WV,658
11/21/2020,WY,176
11/20/2020,AK,101
11/20/2020,AL,3451
11/20/2020,AR,2321
11/20/2020,AS,0
11/20/2020,AZ,6427
11/20/2020,CA,18557
11/20/2020,CO,2745
11/20/2020,CT,4828
11/20/2020,DC,669
11/20/2020,DE,746
11/20/2020,FL,18110
11/20/2020,GA,9142
11/20/2020,GU,103
11/20/2020,HI,224
11/20/2020,IA,2133
11/20/2020,ID,835
11/20/2020,IL,11795
11/20/2020,IN,5206
11/20/2020,KS,1410
11/20/2020,KY,1762
11/20/2020,LA,6233
11/20/2020,MA,10469
11/20/2020,MD,4398
11/20/2020,ME,173
11/20/2020,MI,8774
11/20/2020,MN,3150
11/20/2020,MO,3537
11/20/2020,MP,2
11/20/2020,MS,3642
11/20/2020,MT,567
11/20/2020,NC,4979
11/20/2020,ND,840
11/20/2020,NE,854
11/20/2020,NH,507
11/20/2020,NJ,16712
11/20/2020,NM,1325
11/20/2020,NV,1982
11/20/2020,NY,26292
11/20/2020,OH,5955
11/20/2020,OK,1603
11/20/2020,OR,808
11/20/2020,PA,9689
11/20/2020,PR,991
11/20/2020,RI,1294
11/20/2020,SC,4231
11/20/2020,SD,741
11/20/2020,TN,4202
11/20/2020,TX,20296
11/20/2020,UT,773
11/20/2020,VA,3912
11/20/2020,VI,23
11/20/2020,VT,62
11/20/2020,WA,2603
11/20/2020,WI,3091
11/20/2020,WV,639
11/20/2020,WY,176
11/19/2020,AK,101
11/19/2020,AL,3419
11/19/2020,AR,2297
11/19/2020,AS,0
11/19/2020,AZ,6384
11/19/2020,CA,18466
11/19/2020,CO,2730
11/19/2020,CT,4805
11/19/2020,DC,667
11/19/2020,DE,742
11/19/2020,FL,18030
11/19/2020,GA,9102
11/19/2020,GU,101
11/19/2020,HI,223
11/19/2020,IA,2106
11/19/2020,ID,812
11/19/2020,IL,11648
11/19/2020,IN,5143
11/19/2020,KS,1326
11/19/2020,KY,1742
11/19/2020,LA,6199
11/19/2020,MA,10435
11/19/2020,MD,4372
11/19/2020,ME,171
11/19/2020,MI,8717
11/19/2020,MN,3082
11/19/2020,MO,3507
11/19/2020,MP,2
11/19/2020,MS,3619
11/19/2020,MT,561
11/19/2020,NC,4936
11/19/2020,ND,801
11/19/2020,NE,826
11/19/2020,NH,506
11/19/2020,NJ,16689
11/19/2020,NM,1302
11/19/2020,NV,1953
11/19/2020,NY,26257
11/19/2020,OH,5890
11/19/2020,OK,1588
11/19/2020,OR,788
11/19/2020,PA,9581
11/19/2020,PR,982
11/19/2020,RI,1288
11/19/2020,SC,4201
11/19/2020,SD,705
11/19/2020,TN,4128
11/19/2020,TX,20113
11/19/2020,UT,756
11/19/2020,VA,3896
11/19/2020,VI,23
11/19/2020,VT,61
11/19/2020,WA,2592
11/19/2020,WI,3010
11/19/2020,WV,623
11/19/2020,WY,176
11/18/2020,AK,100
11/18/2020,AL,3347
11/18/2020,AR,2275
11/18/2020,AS,0
11/18/2020,AZ,6365
11/18/2020,CA,18360
11/18/2020,CO,2651
11/18/2020,CT,4784
11/18/2020,DC,665
11/18/2020,DE,742
11/18/2020,FL,17949
11/18/2020,GA,9065
11/18/2020,GU,100
11/18/2020,HI,223
11/18/2020,IA,2066
11/18/2020,ID,798
11/18/2020,IL,11468
11/18/2020,IN,5084
11/18/2020,KS,1326
11/18/2020,KY,1712
11/18/2020,LA,6184
11/18/2020,MA,10407
11/18/2020,MD,4351
11/18/2020,ME,170
11/18/2020,MI,8573
11/18/2020,MN,3010
11/18/2020,MO,3477
11/18/2020,MP,2
11/18/2020,MS,3601
11/18/2020,MT,561
11/18/2020,NC,4898
11/18/2020,ND,791
11/18/2020,NE,816
11/18/2020,NH,504
11/18/2020,NJ,16655
11/18/2020,NM,1290
11/18/2020,NV,1947
11/18/2020,NY,26225
11/18/2020,OH,5827
11/18/2020,OK,1570
11/18/2020,OR,778
11/18/2020,PA,9465
11/18/2020,PR,971
11/18/2020,RI,1284
11/18/2020,SC,4182
11/18/2020,SD,674
11/18/2020,TN,4048
11/18/2020,TX,19883
11/18/2020,UT,740
11/18/2020,VA,3860
11/18/2020,VI,23
11/18/2020,VT,60
11/18/2020,WA,2571
11/18/2020,WI,2925
11/18/2020,WV,612
11/18/2020,WY,155
11/17/2020,AK,100
11/17/2020,AL,3301
11/17/2020,AR,2245
11/17/2020,AS,0
11/17/2020,AZ,6312
11/17/2020,CA,18299
11/17/2020,CO,2608
11/17/2020,CT,4771
11/17/2020,DC,660
11/17/2020,DE,739
11/17/2020,FL,17861
11/17/2020,GA,9008
11/17/2020,GU,100
11/17/2020,HI,222
11/17/2020,IA,2027
11/17/2020,ID,763
11/17/2020,IL,11317
11/17/2020,IN,5025
11/17/2020,KS,1266
11/17/2020,KY,1697
11/17/2020,LA,6156
11/17/2020,MA,10360
11/17/2020,MD,4335
11/17/2020,ME,166
11/17/2020,MI,8511
11/17/2020,MN,2943
11/17/2020,MO,3453
11/17/2020,MP,2
11/17/2020,MS,3581
11/17/2020,MT,543
11/17/2020,NC,4852
11/17/2020,ND,775
11/17/2020,NE,797
11/17/2020,NH,502
11/17/2020,NJ,16618
11/17/2020,NM,1264
11/17/2020,NV,1944
11/17/2020,NY,26189
11/17/2020,OH,5772
11/17/2020,OK,1544
11/17/2020,OR,765
11/17/2020,PA,9355
11/17/2020,PR,951
11/17/2020,RI,1278
11/17/2020,SC,4156
11/17/2020,SD,644
11/17/2020,TN,3995
11/17/2020,TX,19696
11/17/2020,UT,732
11/17/2020,VA,3835
11/17/2020,VI,23
11/17/2020,VT,59
11/17/2020,WA,2548
11/17/2020,WI,2867
11/17/2020,WV,598
11/17/2020,WY,155
11/16/2020,AK,98
11/16/2020,AL,3249
11/16/2020,AR,2225
11/16/2020,AS,0
11/16/2020,AZ,6302
11/16/2020,CA,18263
11/16/2020,CO,2578
11/16/2020,CT,4759
11/16/2020,DC,660
11/16/2020,DE,736
11/16/2020,FL,17775
11/16/2020,GA,8967
11/16/2020,GU,98
11/16/2020,HI,222
11/16/2020,IA,1991
11/16/2020,ID,759
11/16/2020,IL,11204
11/16/2020,IN,4936
11/16/2020,KS,1266
11/16/2020,KY,1664
11/16/2020,LA,6139
11/16/2020,MA,10340
11/16/2020,MD,4309
11/16/2020,ME,165
11/16/2020,MI,8431
11/16/2020,MN,2917
11/16/2020,MO,3386
11/16/2020,MP,2
11/16/2020,MS,3545
11/16/2020,MT,522
11/16/2020,NC,4814
11/16/2020,ND,749
11/16/2020,NE,779
11/16/2020,NH,500
11/16/2020,NJ,16580
11/16/2020,NM,1236
11/16/2020,NV,1917
11/16/2020,NY,26159
11/16/2020,OH,5742
11/16/2020,OK,1538
11/16/2020,OR,761
11/16/2020,PA,9325
11/16/2020,PR,942
11/16/2020,RI,1270
11/16/2020,SC,4143
11/16/2020,SD,644
11/16/2020,TN,3923
11/16/2020,TX,19579
11/16/2020,UT,723
11/16/2020,VA,3806
11/16/2020,VI,23
11/16/2020,VT,59
11/16/2020,WA,2519
11/16/2020,WI,2764
11/16/2020,WV,585
11/16/2020,WY,144
11/15/2020,AK,98
11/15/2020,AL,3248
11/15/2020,AR,2183
11/15/2020,AS,0
11/15/2020,AZ,6302
11/15/2020,CA,18253
11/15/2020,CO,2546
11/15/2020,CT,4737
11/15/2020,DC,660
11/15/2020,DE,736
11/15/2020,FL,17734
11/15/2020,GA,8957
11/15/2020,GU,94
11/15/2020,HI,222
11/15/2020,IA,1985
11/15/2020,ID,759
11/15/2020,IL,11162
11/15/2020,IN,4910
11/15/2020,KS,1256
11/15/2020,KY,1661
11/15/2020,LA,6132
11/15/2020,MA,10329
11/15/2020,MD,4302
11/15/2020,ME,165
11/15/2020,MI,8376
11/15/2020,MN,2905
11/15/2020,MO,3374
11/15/2020,MP,2
11/15/2020,MS,3543
11/15/2020,MT,520
11/15/2020,NC,4806
11/15/2020,ND,742
11/15/2020,NE,779
11/15/2020,NH,499
11/15/2020,NJ,16566
11/15/2020,NM,1215
11/15/2020,NV,1909
11/15/2020,NY,26133
11/15/2020,OH,5722
11/15/2020,OK,1528
11/15/2020,OR,759
11/15/2020,PA,9312
11/15/2020,PR,935
11/15/2020,RI,1265
11/15/2020,SC,4112
11/15/2020,SD,644
11/15/2020,TN,3893
11/15/2020,TX,19559
11/15/2020,UT,718
11/15/2020,VA,3800
11/15/2020,VI,23
11/15/2020,VT,59
11/15/2020,WA,2519
11/15/2020,WI,2751
11/15/2020,WV,582
11/15/2020,WY,144
11/14/2020,AK,98
11/14/2020,AL,3246
11/14/2020,AR,2148
11/14/2020,AS,0
11/14/2020,AZ,6300
11/14/2020,CA,18218
11/14/2020,CO,2525
11/14/2020,CT,4737
11/14/2020,DC,658
11/14/2020,DE,736
11/14/2020,FL,17704
11/14/2020,GA,8956
11/14/2020,GU,93
11/14/2020,HI,222
11/14/2020,IA,1972
11/14/2020,ID,752
11/14/2020,IL,11088
11/14/2020,IN,4888
11/14/2020,KS,1256
11/14/2020,KY,1658
11/14/2020,LA,6121
11/14/2020,MA,10293
11/14/2020,MD,4293
11/14/2020,ME,163
11/14/2020,MI,8376
11/14/2020,MN,2874
11/14/2020,MO,3373
11/14/2020,MP,2
11/14/2020,MS,3540
11/14/2020,MT,514
11/14/2020,NC,4756
11/14/2020,ND,732
11/14/2020,NE,775
11/14/2020,NH,499
11/14/2020,NJ,16548
11/14/2020,NM,1208
11/14/2020,NV,1908
11/14/2020,NY,26103
11/14/2020,OH,5714
11/14/2020,OK,1516
11/14/2020,OR,753
11/14/2020,PA,9274
11/14/2020,PR,921
11/14/2020,RI,1257
11/14/2020,SC,4110
11/14/2020,SD,621
11/14/2020,TN,3877
11/14/2020,TX,19470
11/14/2020,UT,710
11/14/2020,VA,3799
11/14/2020,VI,23
11/14/2020,VT,59
11/14/2020,WA,2519
11/14/2020,WI,2739
11/14/2020,WV,574
11/14/2020,WY,144
11/13/2020,AK,96
11/13/2020,AL,3231
11/13/2020,AR,2148
11/13/2020,AS,0
11/13/2020,AZ,6257
11/13/2020,CA,18137
11/13/2020,CO,2504
11/13/2020,CT,4737
11/13/2020,DC,657
11/13/2020,DE,734
11/13/2020,FL,17659
11/13/2020,GA,8905
11/13/2020,GU,93
11/13/2020,HI,222
11/13/2020,IA,1948
11/13/2020,ID,749
11/13/2020,IL,10891
11/13/2020,IN,4863
11/13/2020,KS,1256
11/13/2020,KY,1647
11/13/2020,LA,6121
11/13/2020,MA,10265
11/13/2020,MD,4273
11/13/2020,ME,162
11/13/2020,MI,8308
11/13/2020,MN,2839
11/13/2020,MO,3359
11/13/2020,MP,2
11/13/2020,MS,3519
11/13/2020,MT,477
11/13/2020,NC,4720
11/13/2020,ND,713
11/13/2020,NE,756
11/13/2020,NH,498
11/13/2020,NJ,16522
11/13/2020,NM,1198
11/13/2020,NV,1893
11/13/2020,NY,26079
11/13/2020,OH,5700
11/13/2020,OK,1493
11/13/2020,OR,746
11/13/2020,PA,9224
11/13/2020,PR,914
11/13/2020,RI,1254
11/13/2020,SC,4101
11/13/2020,SD,568
11/13/2020,TN,3852
11/13/2020,TX,19320
11/13/2020,UT,701
11/13/2020,VA,3785
11/13/2020,VI,23
11/13/2020,VT,59
11/13/2020,WA,2507
11/13/2020,WI,2683
11/13/2020,WV,565
11/13/2020,WY,127
11/12/2020,AK,96
11/12/2020,AL,3213
11/12/2020,AR,2144
11/12/2020,AS,0
11/12/2020,AZ,6240
11/12/2020,CA,18108
11/12/2020,CO,2468
11/12/2020,CT,4726
11/12/2020,DC,657
11/12/2020,DE,732
11/12/2020,FL,17585
11/12/2020,GA,8881
11/12/2020,GU,91
11/12/2020,HI,222
11/12/2020,IA,1930
11/12/2020,ID,733
11/12/2020,IL,10846
11/12/2020,IN,4813
11/12/2020,KS,1215
11/12/2020,KY,1622
11/12/2020,LA,6097
11/12/2020,MA,10242
11/12/2020,MD,4261
11/12/2020,ME,159
11/12/2020,MI,8185
11/12/2020,MN,2793
11/12/2020,MO,3339
11/12/2020,MP,2
11/12/2020,MS,3514
11/12/2020,MT,472
11/12/2020,NC,4706
11/12/2020,ND,703
11/12/2020,NE,731
11/12/2020,NH,495
11/12/2020,NJ,16495
11/12/2020,NM,1176
11/12/2020,NV,1880
11/12/2020,NY,26055
11/12/2020,OH,5658
11/12/2020,OK,1481
11/12/2020,OR,742
11/12/2020,PA,9194
11/12/2020,PR,909
11/12/2020,RI,1250
11/12/2020,SC,4084
11/12/2020,SD,567
11/12/2020,TN,3788
11/12/2020,TX,19147
11/12/2020,UT,687
11/12/2020,VA,3758
11/12/2020,VI,23
11/12/2020,VT,59
11/12/2020,WA,2482
11/12/2020,WI,2621
11/12/2020,WV,555
11/12/2020,WY,127
11/11/2020,AK,96
11/11/2020,AL,3201
11/11/2020,AR,2126
11/11/2020,AS,0
11/11/2020,AZ,6228
11/11/2020,CA,18070
11/11/2020,CO,2443
11/11/2020,CT,4716
11/11/2020,DC,657
11/11/2020,DE,724
11/11/2020,FL,17512
11/11/2020,GA,8806
11/11/2020,GU,91
11/11/2020,HI,222
11/11/2020,IA,1899
11/11/2020,ID,714
11/11/2020,IL,10798
11/11/2020,IN,4762
11/11/2020,KS,1215
11/11/2020,KY,1604
11/11/2020,LA,6058
11/11/2020,MA,10222
11/11/2020,MD,4249
11/11/2020,ME,158
11/11/2020,MI,8136
11/11/2020,MN,2754
11/11/2020,MO,3323
11/11/2020,MP,2
11/11/2020,MS,3497
11/11/2020,MT,472
11/11/2020,NC,4698
11/11/2020,ND,691
11/11/2020,NE,730
11/11/2020,NH,492
11/11/2020,NJ,16476
11/11/2020,NM,1158
11/11/2020,NV,1877
11/11/2020,NY,26026
11/11/2020,OH,5623
11/11/2020,OK,1470
11/11/2020,OR,737
11/11/2020,PA,9145
11/11/2020,PR,901
11/11/2020,RI,1243
11/11/2020,SC,4076
11/11/2020,SD,567
11/11/2020,TN,3761
11/11/2020,TX,19004
11/11/2020,UT,678
11/11/2020,VA,3741
11/11/2020,VI,23
11/11/2020,VT,59
11/11/2020,WA,2482
11/11/2020,WI,2554
11/11/2020,WV,553
11/11/2020,WY,127
11/10/2020,AK,92
11/10/2020,AL,3120
11/10/2020,AR,2112
11/10/2020,AS,0
11/10/2020,AZ,6192
11/10/2020,CA,18001
11/10/2020,CO,2427
11/10/2020,CT,4707
11/10/2020,DC,657
11/10/2020,DE,722
11/10/2020,FL,17460
11/10/2020,GA,8730
11/10/2020,GU,91
11/10/2020,HI,221
11/10/2020,IA,1874
11/10/2020,ID,698
11/10/2020,IL,10645
11/10/2020,IN,4731
11/10/2020,KS,1181
11/10/2020,KY,1590
11/10/2020,LA,6058
11/10/2020,MA,10184
11/10/2020,MD,4233
11/10/2020,ME,156
11/10/2020,MI,8094
11/10/2020,MN,2698
11/10/2020,MO,3299
11/10/2020,MP,2
11/10/2020,MS,3480
11/10/2020,MT,462
11/10/2020,NC,4660
11/10/2020,ND,649
11/10/2020,NE,710
11/10/2020,NH,489
11/10/2020,NJ,16461
11/10/2020,NM,1144
11/10/2020,NV,1859
11/10/2020,NY,26005
11/10/2020,OH,5547
11/10/2020,OK,1451
11/10/2020,OR,734
11/10/2020,PA,9086
11/10/2020,PR,889
11/10/2020,RI,1237
11/10/2020,SC,4062
11/10/2020,SD,540
11/10/2020,TN,3672
11/10/2020,TX,18863
11/10/2020,UT,672
11/10/2020,VA,3726
11/10/2020,VI,23
11/10/2020,VT,59
11/10/2020,WA,2460
11/10/2020,WI,2482
11/10/2020,WV,546
11/10/2020,WY,127
11/9/2020,AK,84
11/9/2020,AL,3084
11/9/2020,AR,2108
11/9/2020,AS,0
11/9/2020,AZ,6164
11/9/2020,CA,17977
11/9/2020,CO,2408
11/9/2020,CT,4698
11/9/2020,DC,655
11/9/2020,DE,719
11/9/2020,FL,17391
11/9/2020,GA,8677
11/9/2020,GU,90
11/9/2020,HI,221
11/9/2020,IA,1849
11/9/2020,ID,686
11/9/2020,IL,10563
11/9/2020,IN,4664
11/9/2020,KS,1181
11/9/2020,KY,1576
11/9/2020,LA,6048
11/9/2020,MA,10163
11/9/2020,MD,4221
11/9/2020,ME,153
11/9/2020,MI,8008
11/9/2020,MN,2675
11/9/2020,MO,3153
11/9/2020,MP,2
11/9/2020,MS,3443
11/9/2020,MT,457
11/9/2020,NC,4615
11/9/2020,ND,649
11/9/2020,NE,703
11/9/2020,NH,489
11/9/2020,NJ,16440
11/9/2020,NM,1130
11/9/2020,NV,1852
11/9/2020,NY,25973
11/9/2020,OH,5524
11/9/2020,OK,1444
11/9/2020,OR,730
11/9/2020,PA,9024
11/9/2020,PR,882
11/9/2020,RI,1233
11/9/2020,SC,4041
11/9/2020,SD,537
11/9/2020,TN,3610
11/9/2020,TX,18769
11/9/2020,UT,661
11/9/2020,VA,3713
11/9/2020,VI,23
11/9/2020,VT,59
11/9/2020,WA,2439
11/9/2020,WI,2410
11/9/2020,WV,530
11/9/2020,WY,114
11/8/2020,AK,84
11/8/2020,AL,3084
11/8/2020,AR,2085
11/8/2020,AS,0
11/8/2020,AZ,6164
11/8/2020,CA,17963
11/8/2020,CO,2394
11/8/2020,CT,4671
11/8/2020,DC,654
11/8/2020,DE,718
11/8/2020,FL,17333
11/8/2020,GA,8648
11/8/2020,GU,89
11/8/2020,HI,220
11/8/2020,IA,1842
11/8/2020,ID,683
11/8/2020,IL,10538
11/8/2020,IN,4629
11/8/2020,KS,1166
11/8/2020,KY,1565
11/8/2020,LA,6036
11/8/2020,MA,10149
11/8/2020,MD,4212
11/8/2020,ME,152
11/8/2020,MI,7945
11/8/2020,MN,2656
11/8/2020,MO,3153
11/8/2020,MP,2
11/8/2020,MS,3443
11/8/2020,MT,456
11/8/2020,NC,4607
11/8/2020,ND,644
11/8/2020,NE,703
11/8/2020,NH,489
11/8/2020,NJ,16429
11/8/2020,NM,1118
11/8/2020,NV,1851
11/8/2020,NY,25947
11/8/2020,OH,5517
11/8/2020,OK,1438
11/8/2020,OR,729
11/8/2020,PA,9020
11/8/2020,PR,872
11/8/2020,RI,1232
11/8/2020,SC,4036
11/8/2020,SD,536
11/8/2020,TN,3595
11/8/2020,TX,18743
11/8/2020,UT,659
11/8/2020,VA,3707
11/8/2020,VI,23
11/8/2020,VT,59
11/8/2020,WA,2439
11/8/2020,WI,2392
11/8/2020,WV,502
11/8/2020,WY,114
11/7/2020,AK,84
11/7/2020,AL,3082
11/7/2020,AR,2068
11/7/2020,AS,0
11/7/2020,AZ,6147
11/7/2020,CA,17939
11/7/2020,CO,2389
11/7/2020,CT,4671
11/7/2020,DC,654
11/7/2020,DE,716
11/7/2020,FL,17311
11/7/2020,GA,8647
11/7/2020,GU,89
11/7/2020,HI,219
11/7/2020,IA,1829
11/7/2020,ID,679
11/7/2020,IL,10488
11/7/2020,IN,4592
11/7/2020,KS,1166
11/7/2020,KY,1561
11/7/2020,LA,6016
11/7/2020,MA,10129
11/7/2020,MD,4201
11/7/2020,ME,152
11/7/2020,MI,7945
11/7/2020,MN,2625
11/7/2020,MO,3150
11/7/2020,MP,2
11/7/2020,MS,3433
11/7/2020,MT,445
11/7/2020,NC,4605
11/7/2020,ND,633
11/7/2020,NE,701
11/7/2020,NH,489
11/7/2020,NJ,16425
11/7/2020,NM,1104
11/7/2020,NV,1850
11/7/2020,NY,25928
11/7/2020,OH,5506
11/7/2020,OK,1429
11/7/2020,OR,716
11/7/2020,PA,9015
11/7/2020,PR,862
11/7/2020,RI,1231
11/7/2020,SC,4015
11/7/2020,SD,523
11/7/2020,TN,3590
11/7/2020,TX,18700
11/7/2020,UT,658
11/7/2020,VA,3704
11/7/2020,VI,23
11/7/2020,VT,59
11/7/2020,WA,2439
11/7/2020,WI,2381
11/7/2020,WV,502
11/7/2020,WY,105
11/6/2020,AK,84
11/6/2020,AL,3049
11/6/2020,AR,2056
11/6/2020,AS,0
11/6/2020,AZ,6109
11/6/2020,CA,17866
11/6/2020,CO,2376
11/6/2020,CT,4671
11/6/2020,DC,652
11/6/2020,DE,716
11/6/2020,FL,17224
11/6/2020,GA,8608
11/6/2020,GU,88
11/6/2020,HI,219
11/6/2020,IA,1818
11/6/2020,ID,671
11/6/2020,IL,10397
11/6/2020,IN,4547
11/6/2020,KS,1166
11/6/2020,KY,1544
11/6/2020,LA,6016
11/6/2020,MA,10106
11/6/2020,MD,4194
11/6/2020,ME,150
11/6/2020,MI,7880
11/6/2020,MN,2591
11/6/2020,MO,3131
11/6/2020,MP,2
11/6/2020,MS,3419
11/6/2020,MT,419
11/6/2020,NC,4582
11/6/2020,ND,618
11/6/2020,NE,674
11/6/2020,NH,488
11/6/2020,NJ,16416
11/6/2020,NM,1088
11/6/2020,NV,1845
11/6/2020,NY,25910
11/6/2020,OH,5494
11/6/2020,OK,1429
11/6/2020,OR,710
11/6/2020,PA,8975
11/6/2020,PR,862
11/6/2020,RI,1224
11/6/2020,SC,4005
11/6/2020,SD,510
11/6/2020,TN,3541
11/6/2020,TX,18589
11/6/2020,UT,649
11/6/2020,VA,3682
11/6/2020,VI,23
11/6/2020,VT,58
11/6/2020,WA,2431
11/6/2020,WI,2333
11/6/2020,WV,487
11/6/2020,WY,105
11/5/2020,AK,84
11/5/2020,AL,3026
11/5/2020,AR,2037
11/5/2020,AS,0
11/5/2020,AZ,6087
11/5/2020,CA,17815
11/5/2020,CO,2353
11/5/2020,CT,4656
11/5/2020,DC,650
11/5/2020,DE,716
11/5/2020,FL,17170
11/5/2020,GA,8578
11/5/2020,GU,85
11/5/2020,HI,219
11/5/2020,IA,1802
11/5/2020,ID,664
11/5/2020,IL,10313
11/5/2020,IN,4511
11/5/2020,KS,1087
11/5/2020,KY,1534
11/5/2020,LA,5995
11/5/2020,MA,10085
11/5/2020,MD,4182
11/5/2020,ME,150
11/5/2020,MI,7833
11/5/2020,MN,2555
11/5/2020,MO,3106
11/5/2020,MP,2
11/5/2020,MS,3405
11/5/2020,MT,407
11/5/2020,NC,4548
11/5/2020,ND,601
11/5/2020,NE,669
11/5/2020,NH,486
11/5/2020,NJ,16403
11/5/2020,NM,1082
11/5/2020,NV,1824
11/5/2020,NY,25892
11/5/2020,OH,5461
11/5/2020,OK,1413
11/5/2020,OR,705
11/5/2020,PA,8937
11/5/2020,PR,855
11/5/2020,RI,1222
11/5/2020,SC,3992
11/5/2020,SD,482
11/5/2020,TN,3509
11/5/2020,TX,18453
11/5/2020,UT,632
11/5/2020,VA,3688
11/5/2020,VI,23
11/5/2020,VT,58
11/5/2020,WA,2416
11/5/2020,WI,2269
11/5/2020,WV,480
11/5/2020,WY,105
11/4/2020,AK,84
11/4/2020,AL,3006
11/4/2020,AR,2026
11/4/2020,AS,0
11/4/2020,AZ,6059
11/4/2020,CA,17752
11/4/2020,CO,2333
11/4/2020,CT,4645
11/4/2020,DC,647
11/4/2020,DE,712
11/4/2020,FL,17131
11/4/2020,GA,8522
11/4/2020,GU,83
11/4/2020,HI,219
11/4/2020,IA,1787
11/4/2020,ID,647
11/4/2020,IL,10216
11/4/2020,IN,4464
11/4/2020,KS,1087
11/4/2020,KY,1514
11/4/2020,LA,5975
11/4/2020,MA,10062
11/4/2020,MD,4172
11/4/2020,ME,150
11/4/2020,MI,7782
11/4/2020,MN,2530
11/4/2020,MO,3088
11/4/2020,MP,2
